GL class,Ledger Type,Ledger Name,Ledger Code,Ledger Description,Ledger Currency,Branch,Related Parent Ledger,Mapped Product Code,Mapped Product Name
Revenue,Parent,Huge1151,REVF61,This is a parent under a parent Vault Cash 1151,TBT,S012,,,
Revenue,Parent,Huge1152,REVF62,This is a parent under a parent Vault Cash 1152,TBT,S012,,,
Revenue,Parent,Huge1153,REVF63,This is a parent under a parent Vault Cash 1153,TBT,S012,,,
Revenue,Parent,Huge1154,REVF64,This is a parent under a parent Vault Cash 1154,TBT,S012,,,
Revenue,Parent,Huge1155,REVF65,This is a parent under a parent Vault Cash 1155,TBT,S012,,,
Revenue,Parent,Huge1156,REVF66,This is a parent under a parent Vault Cash 1156,TBT,S012,,,
Revenue,Parent,Huge1157,REVF67,This is a parent under a parent Vault Cash 1157,TBT,S012,,,
Revenue,Parent,Huge1158,REVF68,This is a parent under a parent Vault Cash 1158,TBT,S012,,,
Revenue,Parent,Huge1159,REVF69,This is a parent under a parent Vault Cash 1159,TBT,S012,,,
Revenue,Parent,Huge1160,REVF70,This is a parent under a parent Vault Cash 1160,TBT,S012,,,
Revenue,Parent,Huge1161,REVF71,This is a parent under a parent Vault Cash 1161,TBT,S012,,,
Revenue,Parent,Huge1162,REVF72,This is a parent under a parent Vault Cash 1162,TBT,S012,,,
Revenue,Parent,Huge1163,REVF73,This is a parent under a parent Vault Cash 1163,TBT,S012,,,
Revenue,Parent,Huge1164,REVF74,This is a parent under a parent Vault Cash 1164,TBT,S012,,,
Revenue,Parent,Huge1165,REVF75,This is a parent under a parent Vault Cash 1165,TBT,S012,,,
Revenue,Parent,Huge1166,REVF76,This is a parent under a parent Vault Cash 1166,TBT,S012,,,
Revenue,Parent,Huge1167,REVF77,This is a parent under a parent Vault Cash 1167,TBT,S012,,,
Revenue,Parent,Huge1168,REVF78,This is a parent under a parent Vault Cash 1168,TBT,S012,,,
Revenue,Parent,Huge1169,REVF79,This is a parent under a parent Vault Cash 1169,TBT,S012,,,
Revenue,Parent,Huge1170,REVF80,This is a parent under a parent Vault Cash 1170,TBT,S012,,,
Revenue,Parent,Huge1171,REVF81,This is a parent under a parent Vault Cash 1171,TBT,S012,,,
Revenue,Parent,Huge1172,REVF82,This is a parent under a parent Vault Cash 1172,TBT,S012,,,
Revenue,Parent,Huge1173,REVF83,This is a parent under a parent Vault Cash 1173,TBT,S012,,,
Revenue,Parent,Huge1174,REVF84,This is a parent under a parent Vault Cash 1174,TBT,S012,,,
Revenue,Parent,Huge1175,REVF85,This is a parent under a parent Vault Cash 1175,TBT,S012,,,
Revenue,Parent,Huge1176,REVF86,This is a parent under a parent Vault Cash 1176,TBT,S012,,,
Revenue,Parent,Huge1177,REVF87,This is a parent under a parent Vault Cash 1177,TBT,S012,,,
Revenue,Parent,Huge1178,REVF88,This is a parent under a parent Vault Cash 1178,TBT,S012,,,
Revenue,Parent,Huge1179,REVF89,This is a parent under a parent Vault Cash 1179,TBT,S012,,,
Revenue,Parent,Huge1180,REVF90,This is a parent under a parent Vault Cash 1180,TBT,S012,,,
Revenue,Parent,Huge1181,REVF91,This is a parent under a parent Vault Cash 1181,TBT,S012,,,
Revenue,Parent,Huge1182,REVF92,This is a parent under a parent Vault Cash 1182,TBT,S012,,,
Revenue,Parent,Huge1183,REVF93,This is a parent under a parent Vault Cash 1183,TBT,S012,,,
Revenue,Parent,Huge1184,REVF94,This is a parent under a parent Vault Cash 1184,TBT,S012,,,
Revenue,Parent,Huge1185,REVF95,This is a parent under a parent Vault Cash 1185,TBT,S012,,,
Revenue,Parent,Huge1186,REVF96,This is a parent under a parent Vault Cash 1186,TBT,S012,,,
Revenue,Parent,Huge1187,REVF97,This is a parent under a parent Vault Cash 1187,TBT,S012,,,
Revenue,Parent,Huge1188,REVF98,This is a parent under a parent Vault Cash 1188,TBT,S012,,,
Revenue,Parent,Huge1189,REVF99,This is a parent under a parent Vault Cash 1189,TBT,S012,,,
Revenue,Parent,Huge1190,REVG01,This is a parent under a parent Vault Cash 1190,TBT,S012,,,
Revenue,Parent,Huge1191,REVG02,This is a parent under a parent Vault Cash 1191,TBT,S012,,,
Revenue,Parent,Huge1192,REVG03,This is a parent under a parent Vault Cash 1192,TBT,S012,,,
Revenue,Parent,Huge1193,REVG04,This is a parent under a parent Vault Cash 1193,TBT,S012,,,
Revenue,Parent,Huge1194,REVG05,This is a parent under a parent Vault Cash 1194,TBT,S012,,,
Revenue,Parent,Huge1195,REVG06,This is a parent under a parent Vault Cash 1195,TBT,S012,,,
Revenue,Parent,Huge1196,REVG07,This is a parent under a parent Vault Cash 1196,TBT,S012,,,
Revenue,Parent,Huge1197,REVG08,This is a parent under a parent Vault Cash 1197,TBT,S012,,,
Revenue,Parent,Huge1198,REVG09,This is a parent under a parent Vault Cash 1198,TBT,S012,,,
Revenue,Parent,Huge1199,REVG10,This is a parent under a parent Vault Cash 1199,TBT,S012,,,
Revenue,Parent,Huge1200,REVG11,This is a parent under a parent Vault Cash 1200,TBT,S012,,,
Revenue,Parent,Huge1201,REVG12,This is a parent under a parent Vault Cash 1201,TBT,S012,,,
Revenue,Parent,Huge1202,REVG13,This is a parent under a parent Vault Cash 1202,TBT,S012,,,
Revenue,Parent,Huge1203,REVG14,This is a parent under a parent Vault Cash 1203,TBT,S012,,,
Revenue,Parent,Huge1204,REVG15,This is a parent under a parent Vault Cash 1204,TBT,S012,,,
Revenue,Parent,Huge1205,REVG16,This is a parent under a parent Vault Cash 1205,TBT,S012,,,
Revenue,Parent,Huge1206,REVG17,This is a parent under a parent Vault Cash 1206,TBT,S012,,,
Revenue,Parent,Huge1207,REVG18,This is a parent under a parent Vault Cash 1207,TBT,S012,,,
Revenue,Parent,Huge1208,REVG19,This is a parent under a parent Vault Cash 1208,TBT,S012,,,
Revenue,Parent,Huge1209,REVG20,This is a parent under a parent Vault Cash 1209,TBT,S012,,,
Revenue,Parent,Huge1210,REVG21,This is a parent under a parent Vault Cash 1210,TBT,S012,,,
Revenue,Parent,Huge1211,REVG22,This is a parent under a parent Vault Cash 1211,TBT,S012,,,
Revenue,Parent,Huge1212,REVG23,This is a parent under a parent Vault Cash 1212,TBT,S012,,,
Revenue,Parent,Huge1213,REVG24,This is a parent under a parent Vault Cash 1213,TBT,S012,,,
Revenue,Parent,Huge1214,REVG25,This is a parent under a parent Vault Cash 1214,TBT,S012,,,
Revenue,Parent,Huge1215,REVG26,This is a parent under a parent Vault Cash 1215,TBT,S012,,,
Revenue,Parent,Huge1216,REVG27,This is a parent under a parent Vault Cash 1216,TBT,S012,,,
Revenue,Parent,Huge1217,REVG28,This is a parent under a parent Vault Cash 1217,TBT,S012,,,
Revenue,Parent,Huge1218,REVG29,This is a parent under a parent Vault Cash 1218,TBT,S012,,,
Revenue,Parent,Huge1219,REVG30,This is a parent under a parent Vault Cash 1219,TBT,S012,,,
Revenue,Parent,Huge1220,REVG31,This is a parent under a parent Vault Cash 1220,TBT,S012,,,
Revenue,Parent,Huge1221,REVG32,This is a parent under a parent Vault Cash 1221,TBT,S012,,,
Revenue,Parent,Huge1222,REVG33,This is a parent under a parent Vault Cash 1222,TBT,S012,,,
Revenue,Parent,Huge1223,REVG34,This is a parent under a parent Vault Cash 1223,TBT,S012,,,
Revenue,Parent,Huge1224,REVG35,This is a parent under a parent Vault Cash 1224,TBT,S012,,,
Revenue,Parent,Huge1225,REVG36,This is a parent under a parent Vault Cash 1225,TBT,S012,,,
Revenue,Parent,Huge1226,REVG37,This is a parent under a parent Vault Cash 1226,TBT,S012,,,
Revenue,Parent,Huge1227,REVG38,This is a parent under a parent Vault Cash 1227,TBT,S012,,,
Revenue,Parent,Huge1228,REVG39,This is a parent under a parent Vault Cash 1228,TBT,S012,,,
Revenue,Parent,Huge1229,REVG40,This is a parent under a parent Vault Cash 1229,TBT,S012,,,
Revenue,Parent,Huge1230,REVG41,This is a parent under a parent Vault Cash 1230,TBT,S012,,,
Revenue,Parent,Huge1231,REVG42,This is a parent under a parent Vault Cash 1231,TBT,S012,,,
Revenue,Parent,Huge1232,REVG43,This is a parent under a parent Vault Cash 1232,TBT,S012,,,
Revenue,Parent,Huge1233,REVG44,This is a parent under a parent Vault Cash 1233,TBT,S012,,,
Revenue,Parent,Huge1234,REVG45,This is a parent under a parent Vault Cash 1234,TBT,S012,,,
Revenue,Parent,Huge1235,REVG46,This is a parent under a parent Vault Cash 1235,TBT,S012,,,
Revenue,Parent,Huge1236,REVG47,This is a parent under a parent Vault Cash 1236,TBT,S012,,,
Revenue,Parent,Huge1237,REVG48,This is a parent under a parent Vault Cash 1237,TBT,S012,,,
Revenue,Parent,Huge1238,REVG49,This is a parent under a parent Vault Cash 1238,TBT,S012,,,
Revenue,Parent,Huge1239,REVG50,This is a parent under a parent Vault Cash 1239,TBT,S012,,,
Revenue,Parent,Huge1240,REVG51,This is a parent under a parent Vault Cash 1240,TBT,S012,,,
Revenue,Parent,Huge1241,REVG52,This is a parent under a parent Vault Cash 1241,TBT,S012,,,
Revenue,Parent,Huge1242,REVG53,This is a parent under a parent Vault Cash 1242,TBT,S012,,,
Revenue,Parent,Huge1243,REVG54,This is a parent under a parent Vault Cash 1243,TBT,S012,,,
Revenue,Parent,Huge1244,REVG55,This is a parent under a parent Vault Cash 1244,TBT,S012,,,
Revenue,Parent,Huge1245,REVG56,This is a parent under a parent Vault Cash 1245,TBT,S012,,,
Revenue,Parent,Huge1246,REVG57,This is a parent under a parent Vault Cash 1246,TBT,S012,,,
Revenue,Parent,Huge1247,REVG58,This is a parent under a parent Vault Cash 1247,TBT,S012,,,
Revenue,Parent,Huge1248,REVG59,This is a parent under a parent Vault Cash 1248,TBT,S012,,,
Revenue,Parent,Huge1249,REVG60,This is a parent under a parent Vault Cash 1249,TBT,S012,,,
Revenue,Parent,Huge1250,REVG61,This is a parent under a parent Vault Cash 1250,TBT,S012,,,
Revenue,Parent,Huge1251,REVG62,This is a parent under a parent Vault Cash 1251,TBT,S012,,,
Revenue,Parent,Huge1252,REVG63,This is a parent under a parent Vault Cash 1252,TBT,S012,,,
Revenue,Parent,Huge1253,REVG64,This is a parent under a parent Vault Cash 1253,TBT,S012,,,
Revenue,Parent,Huge1254,REVG65,This is a parent under a parent Vault Cash 1254,TBT,S012,,,
Revenue,Parent,Huge1255,REVG66,This is a parent under a parent Vault Cash 1255,TBT,S012,,,
Revenue,Parent,Huge1256,REVG67,This is a parent under a parent Vault Cash 1256,TBT,S012,,,
Revenue,Parent,Huge1257,REVG68,This is a parent under a parent Vault Cash 1257,TBT,S012,,,
Revenue,Parent,Huge1258,REVG69,This is a parent under a parent Vault Cash 1258,TBT,S012,,,
Revenue,Parent,Huge1259,REVG70,This is a parent under a parent Vault Cash 1259,TBT,S012,,,
Revenue,Parent,Huge1260,REVG71,This is a parent under a parent Vault Cash 1260,TBT,S012,,,
Revenue,Parent,Huge1261,REVG72,This is a parent under a parent Vault Cash 1261,TBT,S012,,,
Revenue,Parent,Huge1262,REVG73,This is a parent under a parent Vault Cash 1262,TBT,S012,,,
Revenue,Parent,Huge1263,REVG74,This is a parent under a parent Vault Cash 1263,TBT,S012,,,
Revenue,Parent,Huge1264,REVG75,This is a parent under a parent Vault Cash 1264,TBT,S012,,,
Revenue,Parent,Huge1265,REVG76,This is a parent under a parent Vault Cash 1265,TBT,S012,,,
Revenue,Parent,Huge1266,REVG77,This is a parent under a parent Vault Cash 1266,TBT,S012,,,
Revenue,Parent,Huge1267,REVG78,This is a parent under a parent Vault Cash 1267,TBT,S012,,,
Revenue,Parent,Huge1268,REVG79,This is a parent under a parent Vault Cash 1268,TBT,S012,,,
Revenue,Parent,Huge1269,REVG80,This is a parent under a parent Vault Cash 1269,TBT,S012,,,
Revenue,Parent,Huge1270,REVG81,This is a parent under a parent Vault Cash 1270,TBT,S012,,,
Revenue,Parent,Huge1271,REVG82,This is a parent under a parent Vault Cash 1271,TBT,S012,,,
Revenue,Parent,Huge1272,REVG83,This is a parent under a parent Vault Cash 1272,TBT,S012,,,
Revenue,Parent,Huge1273,REVG84,This is a parent under a parent Vault Cash 1273,TBT,S012,,,
Revenue,Parent,Huge1274,REVG85,This is a parent under a parent Vault Cash 1274,TBT,S012,,,
Revenue,Parent,Huge1275,REVG86,This is a parent under a parent Vault Cash 1275,TBT,S012,,,
Revenue,Parent,Huge1276,REVG87,This is a parent under a parent Vault Cash 1276,TBT,S012,,,
Revenue,Parent,Huge1277,REVG88,This is a parent under a parent Vault Cash 1277,TBT,S012,,,
Revenue,Parent,Huge1278,REVG89,This is a parent under a parent Vault Cash 1278,TBT,S012,,,
Revenue,Parent,Huge1279,REVG90,This is a parent under a parent Vault Cash 1279,TBT,S012,,,
Revenue,Parent,Huge1280,REVG91,This is a parent under a parent Vault Cash 1280,TBT,S012,,,
Revenue,Parent,Huge1281,REVG92,This is a parent under a parent Vault Cash 1281,TBT,S012,,,
Revenue,Parent,Huge1282,REVG93,This is a parent under a parent Vault Cash 1282,TBT,S012,,,
Revenue,Parent,Huge1283,REVG94,This is a parent under a parent Vault Cash 1283,TBT,S012,,,
Revenue,Parent,Huge1284,REVG95,This is a parent under a parent Vault Cash 1284,TBT,S012,,,
Revenue,Parent,Huge1285,REVG96,This is a parent under a parent Vault Cash 1285,TBT,S012,,,
Revenue,Parent,Huge1286,REVG97,This is a parent under a parent Vault Cash 1286,TBT,S012,,,
Revenue,Parent,Huge1287,REVG98,This is a parent under a parent Vault Cash 1287,TBT,S012,,,
Revenue,Parent,Huge1288,REVG99,This is a parent under a parent Vault Cash 1288,TBT,S012,,,
Revenue,Parent,Huge1487,REVH01,This is a parent under a parent Vault Cash 1487,TBT,S012,,,
Revenue,Parent,Huge1488,REVH02,This is a parent under a parent Vault Cash 1488,TBT,S012,,,
Revenue,Parent,Huge1489,REVH03,This is a parent under a parent Vault Cash 1489,TBT,S012,,,
Revenue,Parent,Huge1490,REVH04,This is a parent under a parent Vault Cash 1490,TBT,S012,,,
Revenue,Parent,Huge1491,REVH05,This is a parent under a parent Vault Cash 1491,TBT,S012,,,
Revenue,Parent,Huge1492,REVH06,This is a parent under a parent Vault Cash 1492,TBT,S012,,,
Revenue,Parent,Huge1493,REVH07,This is a parent under a parent Vault Cash 1493,TBT,S012,,,
Expense,Parent,Huge1494,EXPH08,This is a parent under a parent Vault Cash 1494,TBT,S012,,,
Expense,Parent,Huge1495,EXPH09,This is a parent under a parent Vault Cash 1495,TBT,S012,,,
Expense,Parent,Huge1496,EXPH10,This is a parent under a parent Vault Cash 1496,TBT,S012,,,
Expense,Parent,Huge1497,EXPH11,This is a parent under a parent Vault Cash 1497,TBT,S012,,,
Expense,Parent,Huge1498,EXPH12,This is a parent under a parent Vault Cash 1498,TBT,S012,,,
Expense,Parent,Huge1499,EXPH13,This is a parent under a parent Vault Cash 1499,TBT,S012,,,
Expense,Parent,Huge1500,EXPH14,This is a parent under a parent Vault Cash 1500,TBT,S012,,,
Expense,Parent,Huge1501,EXPH15,This is a parent under a parent Vault Cash 1501,TBT,S012,,,
Expense,Parent,Huge1502,EXPH16,This is a parent under a parent Vault Cash 1502,TBT,S012,,,
Expense,Parent,Huge1503,EXPH17,This is a parent under a parent Vault Cash 1503,TBT,S012,,,
Expense,Parent,Huge1504,EXPH18,This is a parent under a parent Vault Cash 1504,TBT,S012,,,
Expense,Parent,Huge1505,EXPH19,This is a parent under a parent Vault Cash 1505,TBT,S012,,,
Expense,Parent,Huge1506,EXPH20,This is a parent under a parent Vault Cash 1506,TBT,S012,,,
Expense,Parent,Huge1507,EXPH21,This is a parent under a parent Vault Cash 1507,TBT,S012,,,
Expense,Parent,Huge1508,EXPH22,This is a parent under a parent Vault Cash 1508,TBT,S012,,,
Expense,Parent,Huge1509,EXPH23,This is a parent under a parent Vault Cash 1509,TBT,S012,,,
Expense,Parent,Huge1510,EXPH24,This is a parent under a parent Vault Cash 1510,TBT,S012,,,
Expense,Parent,Huge1511,EXPH25,This is a parent under a parent Vault Cash 1511,TBT,S012,,,
Expense,Parent,Huge1512,EXPH26,This is a parent under a parent Vault Cash 1512,TBT,S012,,,
Expense,Parent,Huge1513,EXPH27,This is a parent under a parent Vault Cash 1513,TBT,S012,,,
Expense,Parent,Huge1514,EXPH28,This is a parent under a parent Vault Cash 1514,TBT,S012,,,
Expense,Parent,Huge1515,EXPH29,This is a parent under a parent Vault Cash 1515,TBT,S012,,,
Expense,Parent,Huge1516,EXPH30,This is a parent under a parent Vault Cash 1516,TBT,S012,,,
Expense,Parent,Huge1517,EXPH31,This is a parent under a parent Vault Cash 1517,TBT,S012,,,
Expense,Parent,Huge1518,EXPH32,This is a parent under a parent Vault Cash 1518,TBT,S012,,,
Expense,Parent,Huge1519,EXPH33,This is a parent under a parent Vault Cash 1519,TBT,S012,,,
Expense,Parent,Huge1520,EXPH34,This is a parent under a parent Vault Cash 1520,TBT,S012,,,
Expense,Parent,Huge1521,EXPH35,This is a parent under a parent Vault Cash 1521,TBT,S012,,,
Expense,Parent,Huge1522,EXPH36,This is a parent under a parent Vault Cash 1522,TBT,S012,,,
Expense,Parent,Huge1523,EXPH37,This is a parent under a parent Vault Cash 1523,TBT,S012,,,
Expense,Parent,Huge1524,EXPH38,This is a parent under a parent Vault Cash 1524,TBT,S012,,,
Expense,Parent,Huge1525,EXPH39,This is a parent under a parent Vault Cash 1525,TBT,S012,,,
Expense,Parent,Huge1526,EXPH40,This is a parent under a parent Vault Cash 1526,TBT,S012,,,
Expense,Parent,Huge1527,EXPH41,This is a parent under a parent Vault Cash 1527,TBT,S012,,,
Expense,Parent,Huge1528,EXPH42,This is a parent under a parent Vault Cash 1528,TBT,S012,,,
Expense,Parent,Huge1529,EXPH43,This is a parent under a parent Vault Cash 1529,TBT,S012,,,
Expense,Parent,Huge1530,EXPH44,This is a parent under a parent Vault Cash 1530,TBT,S012,,,
Expense,Parent,Huge1531,EXPH45,This is a parent under a parent Vault Cash 1531,TBT,S012,,,
Expense,Parent,Huge1532,EXPH46,This is a parent under a parent Vault Cash 1532,TBT,S012,,,
Expense,Parent,Huge1533,EXPH47,This is a parent under a parent Vault Cash 1533,TBT,S012,,,
Expense,Parent,Huge1534,EXPH48,This is a parent under a parent Vault Cash 1534,TBT,S012,,,
Expense,Parent,Huge1535,EXPH49,This is a parent under a parent Vault Cash 1535,TBT,S012,,,
Expense,Parent,Huge1536,EXPH50,This is a parent under a parent Vault Cash 1536,TBT,S012,,,
Expense,Parent,Huge1537,EXPH51,This is a parent under a parent Vault Cash 1537,TBT,S012,,,
Expense,Parent,Huge1538,EXPH52,This is a parent under a parent Vault Cash 1538,TBT,S012,,,
Expense,Parent,Huge1539,EXPH53,This is a parent under a parent Vault Cash 1539,TBT,S012,,,
Expense,Parent,Huge1540,EXPH54,This is a parent under a parent Vault Cash 1540,TBT,S012,,,
Expense,Parent,Huge1541,EXPH55,This is a parent under a parent Vault Cash 1541,TBT,S012,,,
Expense,Parent,Huge1542,EXPH56,This is a parent under a parent Vault Cash 1542,TBT,S012,,,
Expense,Parent,Huge1543,EXPH57,This is a parent under a parent Vault Cash 1543,TBT,S012,,,
Expense,Parent,Huge1544,EXPH58,This is a parent under a parent Vault Cash 1544,TBT,S012,,,
Expense,Parent,Huge1545,EXPH59,This is a parent under a parent Vault Cash 1545,TBT,S012,,,
Expense,Parent,Huge1546,EXPH60,This is a parent under a parent Vault Cash 1546,TBT,S012,,,
Expense,Parent,Huge1547,EXPH61,This is a parent under a parent Vault Cash 1547,TBT,S012,,,
Expense,Parent,Huge1548,EXPH62,This is a parent under a parent Vault Cash 1548,TBT,S012,,,
Expense,Parent,Huge1549,EXPH63,This is a parent under a parent Vault Cash 1549,TBT,S012,,,
Expense,Parent,Huge1550,EXPH64,This is a parent under a parent Vault Cash 1550,TBT,S012,,,
Expense,Parent,Huge1551,EXPH65,This is a parent under a parent Vault Cash 1551,TBT,S012,,,
Expense,Parent,Huge1552,EXPH66,This is a parent under a parent Vault Cash 1552,TBT,S012,,,
Expense,Parent,Huge1553,EXPH67,This is a parent under a parent Vault Cash 1553,TBT,S012,,,
Expense,Parent,Huge1554,EXPH68,This is a parent under a parent Vault Cash 1554,TBT,S012,,,
Expense,Parent,Huge1555,EXPH69,This is a parent under a parent Vault Cash 1555,TBT,S012,,,
Expense,Parent,Huge1556,EXPH70,This is a parent under a parent Vault Cash 1556,TBT,S012,,,
Expense,Parent,Huge1557,EXPH71,This is a parent under a parent Vault Cash 1557,TBT,S012,,,
Expense,Parent,Huge1558,EXPH72,This is a parent under a parent Vault Cash 1558,TBT,S012,,,
Expense,Parent,Huge1559,EXPH73,This is a parent under a parent Vault Cash 1559,TBT,S012,,,
